record_id,redcap_event_name,type_of_event,constitutional_event,constitutional_event_other,state,state_other,year,language,language_other,translation,constitution_complete,coder_name,coder_name_other,codeable,type_coder,peak_identified,court_name,process_type,flowchart,flowchart_conf,actors,rectangles,diamonds,event_notes,did_you_translate,translated_text,translator_name,other_tranlsator_name,process_complete,flowchart_change,which_year_compared,describe_change,significant_change,type_of_change,significance_justification,changes_is_this_a_new_constitution,changes_is_this_a_new_institution,new_institution_explanation,judges_selected_individually_or_slate,describe_selected_individually_or_slate,number_nominators,number_selectors,complication,legislature_involved,changes_notes,changes_over_time_complete
Sudan_1989,general_informatio_arm_1,5,[document],,204,,1989,27,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan_1989,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1989,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1991,general_informatio_arm_1,2,[document],,204,,1991,27,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan_1991,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1991,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1995,general_informatio_arm_1,2,[document],,204,,1995,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan_1995,appointment_1_arm_1,,,,,,,,,,,4,,1,1,2,,1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1995,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1995,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1985,"back to the president appoints",3,,"probably doesnt matter. Previous change seems to be function of interim constitution.",2,3,"no peak court identified in 1995",4,,10,1,1,2,,1
Sudan_1997,general_informatio_arm_1,2,[document],,204,,1997,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan_1997,appointment_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1997,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1998,general_informatio_arm_1,1,[document],,204,,1998,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan_1998,appointment_1_arm_1,,,,,,,,,,,4,,1,1,2,,1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1998,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",2,[document],40,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_1998,removal_2_arm_1,,,,,,,,,,,13,,1,1,1,"Constitutional Court",2,[document],40,1,1,0,"This is the process for all judges. No specific process for the constitutional court listed. ",,,,,2,,,,,,,,,,,,,,,,,
Sudan_1998,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1995,,,,,,,,,"peak court identified as the constitutional court",,,,,,1
Sudan_2005,general_informatio_arm_1,3,[document],,204,,2005,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan_2005,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",1,[document],,4,2,1,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_2005,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Constitutional Court",2,[document],60,3,2,2,,,,,,1,,,,,,,,,,,,,,,,,
Sudan_2005,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1998,"from president appoints judges to national judicial service recommends, president appoints, and the council of states approves with 2/3rds majority.",1,3,"president now constrained by other actors. ",2,2,"still the constitutional court.",4,,1,1,2,2,,1
"Suriname 1975",general_informatio_arm_1,1,[document],,205,,1975,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suriname 1975",appointment_1_arm_1,,,,,,,,,,,6,,1,1,1,"Constitutional Court",1,[document],40,3,2,1,"There is another high court in the system.",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1975",appointment_2_arm_1,,,,,,,,,,,13,,1,,1,"Constitutional Court",1,[document],60,3,3,0,"Note: Not clear if the Government has veto power or simply appoints those nominated.  I used a rectangle shape rather than a diamond for the state order step.",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1975",removal_1_arm_1,,,,,,,,,,,6,,1,1,1,"Constitutional Court",2,[document],40,3,2,2,,,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1975",removal_2_arm_1,,,,,,,,,,,13,,1,1,1,"Constitutional Court",2,[document],60,3,5,1,"removed for criminal offense.. did not include process of being prosecuted.    Also, did not find the process for removeal from the Court of justice (if a judge on the Const Court is also on COurt of Justice, removal from Court of justice=removal from const court art 141)",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1975",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,"turnover not specified, but looks like possible that judges are appointed at once",2,1,,3,"order by government... not clear if that is legislative branch or executive (dont know if parliamentary system or not)",1
"Suriname 1981",general_informatio_arm_1,3,[document],,205,,1981,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suriname 1981",appointment_1_arm_1,,,,,,,,,,,6,,3,,,,,,,,,,"Unrelated interim constitution",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1981",removal_1_arm_1,,,,,,,,,,,6,,3,,,,2,,,,,,Unrelated,,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1982",general_informatio_arm_1,3,[document],,205,,1982,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suriname 1982",appointment_1_arm_1,,,,,,,,,,,6,,3,1,,,1,,,,,,"unrelated interim",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1982",appointment_2_arm_1,,,,,,,,,,,4,,1,1,2,,1,[document],40,1,1,0,"Nancy summer 2016: reformatted and added page number",,,,,2,,,,,,,,,,,,,,,,,
"Suriname 1982",removal_1_arm_1,,,,,,,,,,,6,,3,1,,,2,,,,,,"unrelated interim",,,,,2,,,,,,,,,,,,,,,,,
"Suriname 1982",removal_2_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1982",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1975,"From Parliament nominates three (and three alternates) and the court of jsutice nominates one (and an alternate) and the government issues an order to appoint to the Policy centre has the power to nominate persons for the appointment of judicial organs",1,2,"two pathways to one",3,3,"The process in 1982 seems to apply to all judges, Peak court not named. However in 1975 and 1987 the court is called the constitutional court",4,,10,1,1,2,,1
"Suriname 1987",general_informatio_arm_1,1,[document],,205,,1987,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suriname 1987",appointment_1_arm_1,,,,,,,,,,,6,,4,1,1,"Constitutional Court",1,,,,,,"- There is another high court in the system.  - Art. 144(2): The composition, tasks and jurisdiction of this organ shall be regulated by law.  ",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1987",removal_1_arm_1,,,,,,,,,,,6,,4,1,1,"Constitutional Court",2,,,,,,"Art 144(2):  The composition, tasks and jurisdiction of this organ shall be regulated by law.",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1992",general_informatio_arm_1,2,[document],,205,,1992,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Suriname 1992",appointment_1_arm_1,,,,,,,,,,,6,,5,1,1,"Constitutional Court",1,[document],40,1,1,,"- There is another high court in the system.",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1992",appointment_2_arm_1,,,,,,,,,,,13,,1,1,1,"Constitutional Court",1,[document],60,2,2,0,"Not clear if president has any veto power or chooses from a list or simply satmps approval on nominations",,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1992",removal_1_arm_1,,,,,,,,,,,6,,3,1,1,"Constitutional Court",2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"Suriname 1992",appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1982,"From policy center nominates to the national assembly nominates and the president appoints",1,3,"two actors now involved, rather than just one (although previous process unclear)",2,2,"New constitution in 1987, but process was explicitly left to statute. Institution still called the constitutional court",3,"Five year appointments, no removal of other relevant info",,,,,"slight descrepency between nancy and hossein's documents. Looks like taken together the two cover all the info",1
Swaziland_1968,general_informatio_arm_1,1,[document],,206,,1968,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland_1968,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"High Court ",1,[document],80,2,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_1968,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"High Court ",2,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_1968,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,10,1,2,2,,1
Swaziland_1970,general_informatio_arm_1,2,[document],,206,,1970,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland_1970,appointment_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Swaziland_1970,appointment_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_1970,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Swaziland_1970,removal_2_arm_1,,,,,,,,,,,20,,3,1,,,,,,,,,"Retiring age for the High Court is 65 years.  (amendment of section 3)",,,,,1,,,,,,,,,,,,,,,,,
Swaziland_1987,general_informatio_arm_1,2,[document],,206,,1987,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland_1987,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"High Court ",1,[document],80,2,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_1987,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"High Court ",2,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_1987,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1968,,,,,,,,,,,,,,,1
Swaziland_2005,general_informatio_arm_1,1,[document],,206,,2005,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland_2005,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"High Court ",1,[document],80,2,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_2005,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"High Court ",2,[document],80,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Swaziland_2005,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1987,,,,,,,,,,,,,,,1
Sweden_1900,general_informatio_arm_1,2,[document],,207,,1900,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1900,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1900,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1903,general_informatio_arm_1,2,[document],,207,,1903,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1903,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1903,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1909,general_informatio_arm_1,2,[document],,207,,1909,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1909,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1909,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1912,general_informatio_arm_1,2,[document],,207,,1912,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1912,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1912,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1914,general_informatio_arm_1,2,[document],,207,,1914,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1914,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1914,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1915,general_informatio_arm_1,2,[document],,207,,1915,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1915,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1915,appointment_2_arm_1,,,,,,,,,,,20,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1915,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1915,removal_2_arm_1,,,,,,,,,,,20,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1918,general_informatio_arm_1,2,[document],,207,,1918,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1918,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1918,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1919,general_informatio_arm_1,2,[document],,207,,1919,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1919,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1919,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1921,general_informatio_arm_1,2,[document],,207,,1921,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1921,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1921,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1922,general_informatio_arm_1,2,[document],,207,,1922,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1922,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1922,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1922,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,"King appoints 12, but not specified if rolling or all at once.",10,1,1,2,,1
Sweden_1925,general_informatio_arm_1,2,[document],,207,,1925,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1925,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1925,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1929,general_informatio_arm_1,2,[document],,207,,1929,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1929,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1929,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1933,general_informatio_arm_1,2,[document],,207,,1933,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1933,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1933,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1933,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1922,,,,,,,,3,"king appoints 12 people, but the turnover timeline not specified in the appointment flowchart.",,,,,,1
Sweden_1937,general_informatio_arm_1,2,[document],,207,,1937,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1937,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1937,appointment_2_arm_1,,,,,,,,,,,20,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1937,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1937,removal_2_arm_1,,,,,,,,,,,20,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1941,general_informatio_arm_1,2,[document],,207,,1941,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1941,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1941,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1945,general_informatio_arm_1,2,[document],,207,,1945,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1945,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1945,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1949,general_informatio_arm_1,2,[document],,207,,1949,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1949,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1949,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1949,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1933,,,,,,,,,,,,,,,1
Sweden_1953,general_informatio_arm_1,2,[document],,207,,1953,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1953,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1953,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1953,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1949,,,,,,,,,,,,,,,1
Sweden_1957,general_informatio_arm_1,2,[document],,207,,1957,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1957,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1957,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1958,general_informatio_arm_1,2,[document],,207,,1958,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1958,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1958,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1961,general_informatio_arm_1,2,[document],,207,,1961,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1961,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1961,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1965,general_informatio_arm_1,2,[document],,207,,1965,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1965,appointment_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",1,[document],80,1,1,0,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1965,removal_1_arm_1,,,,,,,,,,,4,,1,1,1,"Supreme Court",2,[document],60,3,1,1,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1965,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1953,,,,,,,,,,,,,,,1
Sweden_1969,general_informatio_arm_1,2,[document],,207,,1969,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1969,appointment_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1969,removal_1_arm_1,,,,,,,,,,,4,,2,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1971,general_informatio_arm_1,2,[document],,207,,1971,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1971,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1971,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1974,general_informatio_arm_1,1,[document],,207,,1974,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1974,appointment_1_arm_1,,,,,,,,,,,4,,1,1,2,,1,[document],40,1,2,0,"Not clear who makes the appointment    'Appointments to any post in a court shall be made by the Government or by an authority designated by the Government'",,,,,1,,,,,,,,,,,,,,,,,
Sweden_1974,removal_1_arm_1,,,,,,,,,,,4,,1,1,2,,2,[document],40,1,2,0,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1974,appointment_change_arm_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1965,"from king appoints to vague process 'Appointments to any post in a court shall be made by the Government or by an authority designated by the Government.",3,,"New process really vague; whether this is a change depends on who the designated authority is.",1,3,"no peak court specified. ",4,,10,1,1,3,,1
Sweden_1975,general_informatio_arm_1,2,[document],,207,,1975,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1975,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1975,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1976,general_informatio_arm_1,2,[document],,207,,1976,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1976,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1976,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1977,general_informatio_arm_1,2,[document],,207,,1977,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1977,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1977,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1978,general_informatio_arm_1,2,[document],,207,,1978,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1978,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1978,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1979,general_informatio_arm_1,2,[document],,207,,1979,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1979,appointment_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1979,removal_1_arm_1,,,,,,,,,,,4,,3,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1981,general_informatio_arm_1,2,[document],,207,,1981,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1981,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1981,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1982,general_informatio_arm_1,2,[document],,207,,1982,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1982,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1982,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1983,general_informatio_arm_1,2,[document],,207,,1983,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1983,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1983,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1984,general_informatio_arm_1,2,[document],,207,,1984,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1984,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1984,removal_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Sweden_1985,general_informatio_arm_1,2,[document],,207,,1985,410,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden_1985,appointment_1_arm_1,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
